"short_point_id","full_point_id","state","month","day","year","visit","observer","genus","species","flowers_or_inflorescences","flowers","stems","flowers_per_stem","Notes/Photos","common_name","survey"
"priv029","mo_priv029","mo",7,7,2025,3,"JA","Trifolium","pratense","inflorescences",21,"21","1","none","red clover","mo_priv029_v3_y2025"
"priv029","mo_priv029","mo",7,7,2025,3,"JA","Ranunculus","sardous","flowers",65,"65","1","none","hairy buttercup","mo_priv029_v3_y2025"
"priv029","mo_priv029","mo",7,7,2025,3,"JA","Torilis","arvensis","flowers",25,"1","25","none","spreading hedge parsley","mo_priv029_v3_y2025"
"priv029","mo_priv029","mo",7,7,2025,3,"JA","Solanum","carolinense","flowers",12,"12","1","none","carolina horsenettle","mo_priv029_v3_y2025"
"priv029","mo_priv029","mo",7,7,2025,3,"JA","Lotus","corniculatus","flowers",76,"19","4","none","bird's foot trefoil","mo_priv029_v3_y2025"
"priv029","mo_priv029","mo",7,7,2025,3,"JA","Persicaria","maculosa","flowers",30,"3","10","none","ladys thumb","mo_priv029_v3_y2025"
"priv029","mo_priv029","mo",7,7,2025,3,"JA","Verbena","urticifolia","flowers",60,"15","4","JA, 1318","white vervain","mo_priv029_v3_y2025"
"priv029","mo_priv029","mo",7,7,2025,3,"JA","Erigeron","annuus","flowers",63,"9","7","none","daisy fleabane","mo_priv029_v3_y2025"
"priv029","mo_priv029","mo",7,7,2025,3,"JA","Daucus","carota","flowers",630,"7","90","none","wild carrot","mo_priv029_v3_y2025"
"priv030","mo_priv030","mo",7,7,2025,3,"SG","Torilis","arvensis","flowers",60,"1","60","none","common hedge parsley","mo_priv030_v3_y2025"
"priv030","mo_priv030","mo",7,7,2025,3,"SG","Cichorium","intybus","flowers",80,"80","1","none","chicory","mo_priv030_v3_y2025"
"priv030","mo_priv030","mo",7,7,2025,3,"SG","Trifolium","repens","inflorescences",41,"41","1","none","white clover","mo_priv030_v3_y2025"
"priv030","mo_priv030","mo",7,7,2025,3,"SG","Rudbeckia","hirta","flowers",7,"7","1","none","black-eyed susan","mo_priv030_v3_y2025"
"priv030","mo_priv030","mo",7,7,2025,3,"SG","Daucus","carota","flowers",1050,"14","75","none","wild carrot","mo_priv030_v3_y2025"
"priv030","mo_priv030","mo",7,7,2025,3,"SG","Trifolium","pratense","inflorescences",8,"8","1","none","red clover","mo_priv030_v3_y2025"
"priv030","mo_priv030","mo",7,7,2025,3,"SG","Solanum","carolinense","flowers",34,"34","1","none","carolina horsenettle","mo_priv030_v3_y2025"
"priv030","mo_priv030","mo",7,7,2025,3,"SG","Verbena","urticifolia","flowers",180,"9","20","none","white vervain","mo_priv030_v3_y2025"
"priv030","mo_priv030","mo",7,7,2025,3,"SG","Carduus","nutans","flowers",2,"2","1","none","musk thistle","mo_priv030_v3_y2025"
"priv030","mo_priv030","mo",7,7,2025,3,"SG","Erigeron","strigosus","flowers",82,"82","1","none","daisy fleabane","mo_priv030_v3_y2025"
"priv030","mo_priv030","mo",7,7,2025,3,"SG","Trifolium","campestre","inflorescences",8,"8","1","none","hop trefoil","mo_priv030_v3_y2025"
"priv030","mo_priv030","mo",7,7,2025,3,"SG","Daucus","carota","flowers",2820,"6","470","none","wild carrot","mo_priv030_v3_y2025"
"priv030","mo_priv030","mo",7,7,2025,3,"SG","Cichorium","intybus","flowers",215,"215","1","none","chicory","mo_priv030_v3_y2025"
"priv030","mo_priv030","mo",7,7,2025,3,"SG","Daucus","carota","flowers",80,"4","20","none","wild carrot","mo_priv030_v3_y2025"
"priv030","mo_priv030","mo",7,7,2025,3,"SG","Daucus","carota","flowers",90,"1","90","none","wild carrot","mo_priv030_v3_y2025"
"priv047","mo_priv047","mo",7,8,2025,4,"SG","Solanum","carolinense","flowers",36,"36","1","none","carolina horsenettle","mo_priv047_v4_y2025"
"priv047","mo_priv047","mo",7,8,2025,4,"SG","Trifolium","repens","inflorescences",57,"57","1","none","white clover","mo_priv047_v4_y2025"
"priv048","mo_priv048","mo",7,8,2025,4,"JA","Trifolium","repens","inflorescences",192,"192","1","none","white clover","mo_priv048_v4_y2025"
"priv048","mo_priv048","mo",7,8,2025,4,"JA","Trifolium","pratense","inflorescences",4,"4","1","none","red clover","mo_priv048_v4_y2025"
"priv048","mo_priv048","mo",7,8,2025,4,"JA","Oxalis","dillenii","flowers",1,"1","1","none","slender yellow woodsorrel","mo_priv048_v4_y2025"
"priv048","mo_priv048","mo",7,8,2025,4,"JA","Solanum","carolinense","flowers",92,"92","1","none","carolina horsenettle","mo_priv048_v4_y2025"
"priv048","mo_priv048","mo",7,8,2025,4,"JA","Trifolium","campestre","inflorescences",3,"3","1","none","hop trefoil","mo_priv048_v4_y2025"
"priv049","mo_priv049","mo",7,8,2025,4,"SG","Solanum","carolinense","flowers",99,"99","1","none","carolina horsenettle","mo_priv049_v4_y2025"
"priv022","mo_priv022","mo",7,11,2025,4,"SG","Monarda","fistulosa","flowers",462,"33","14","none","beebalm","mo_priv022_v4_y2025"
"priv022","mo_priv022","mo",7,11,2025,4,"SG","Carduus","nutans","flowers",3,"3","1","none","musk thistle","mo_priv022_v4_y2025"
"priv022","mo_priv022","mo",7,11,2025,4,"SG","Monarda","fistulosa","flowers",912,"38","24","none","beebalm","mo_priv022_v4_y2025"
"priv022","mo_priv022","mo",7,11,2025,4,"SG","Heliopsis","helianthoides","flowers",7,"7","1","none","false sunflower","mo_priv022_v4_y2025"
"priv022","mo_priv022","mo",7,11,2025,4,"SG","Teucrium","canadense","flowers",78,"13","6","none","american germander","mo_priv022_v4_y2025"
"priv022","mo_priv022","mo",7,11,2025,4,"SG","Teucrium","canadense","flowers",12,"6","2","none","american germander","mo_priv022_v4_y2025"
"priv022","mo_priv022","mo",7,11,2025,4,"SG","Torilis","arvensis","flowers",105,"7","15","none","common hedge parsley","mo_priv022_v4_y2025"
"priv022","mo_priv022","mo",7,11,2025,4,"SG","Solanum","carolinense","flowers",16,"16","1","none","carolina horsenettle","mo_priv022_v4_y2025"
"priv022","mo_priv022","mo",7,11,2025,4,"JA","Heliopsis","helianthoides","flowers",21,"21","1","none","false sunflower","mo_priv022_v4_y2025"
"priv022","mo_priv022","mo",7,11,2025,4,"JA","Solanum","carolinense","flowers",3,"3","1","none","carolina horsenettle","mo_priv022_v4_y2025"
"priv022","mo_priv022","mo",7,11,2025,4,"JA","Torilis","arvensis","flowers",1650,"66","25","none","spreading hedge parsley","mo_priv022_v4_y2025"
"priv022","mo_priv022","mo",7,11,2025,4,"JA","Commelina","communis","flowers",1,"1","1","JA, 942","asiatic dayflower","mo_priv022_v4_y2025"
"priv022","mo_priv022","mo",7,11,2025,4,"JA","Carduus","nutans","flowers",7,"7","1","none","nodding thistle","mo_priv022_v4_y2025"
"priv022","mo_priv022","mo",7,11,2025,4,"JA","Erigeron","strigosus","flowers",60,"12","5","none","daisy fleabane","mo_priv022_v4_y2025"
"priv019","mo_priv019","mo",7,11,2025,4,"JA","Verbena","urticifolia","flowers",900,"45","20","none","white vervain","mo_priv019_v4_y2025"
"priv019","mo_priv019","mo",7,11,2025,4,"JA","Carduus","nutans","flowers",6,"6","1","none","nodding thistle","mo_priv019_v4_y2025"
"priv019","mo_priv019","mo",7,11,2025,4,"JA","Monarda","fistulosa","flowers",22320,"930","24","none","beebalm","mo_priv019_v4_y2025"
"priv019","mo_priv019","mo",7,11,2025,4,"JA","Solanum","carolinense","flowers",31,"31","1","none","carolina horsenettle","mo_priv019_v4_y2025"
"priv019","mo_priv019","mo",7,11,2025,4,"JA","Rudbeckia","hirta","flowers",92,"92","1","none","black-eyed susan","mo_priv019_v4_y2025"
"priv019","mo_priv019","mo",7,11,2025,4,"JA","Verbena","stricta","flowers",8,"1","8","1142","hoary vervain","mo_priv019_v4_y2025"
"priv019","mo_priv019","mo",7,11,2025,4,"JA","Erigeron","strigosus","flowers",144,"24","6","none","daisy fleabane","mo_priv019_v4_y2025"
"priv019","mo_priv019","mo",7,11,2025,4,"JA","Torilis","arvensis","flowers",2772,"66","42","none","spreading hedge parsley","mo_priv019_v4_y2025"
"priv019","mo_priv019","mo",7,11,2025,4,"JA","Achillea","millefolium","flowers",1440,"30","36","none","common yarrow","mo_priv019_v4_y2025"
"priv019","mo_priv019","mo",7,11,2025,4,"JA","Achillea","millefolium f.rosea","flowers",300,"15","20","none","common yarrow","mo_priv019_v4_y2025"
"priv019","mo_priv019","mo",7,11,2025,4,"JA","Coreopsis","lanceolata","flowers",3,"3","1","none","lanceleaf coreopsis","mo_priv019_v4_y2025"
"priv019","mo_priv019","mo",7,11,2025,4,"JA","Plantago","lanceolata","flowers",15,"15","1","none","ribwort plantain","mo_priv019_v4_y2025"
"priv019","mo_priv019","mo",7,11,2025,4,"JA","Trifolium","pratense","inflorescences",2,"2","1","none","red clover","mo_priv019_v4_y2025"
"priv019","mo_priv019","mo",7,11,2025,4,"JA","Trifolium","repens","inflorescences",3,"3","1","none","white clover","mo_priv019_v4_y2025"
"priv019","mo_priv019","mo",7,11,2025,4,"JA","Eupatorium","perfoliatum","flowers",16,"2","8","1155","boneset","mo_priv019_v4_y2025"
"priv019","mo_priv019","mo",7,11,2025,4,"JA","Ratibida","pinnata","flowers",4,"4","1","none","gray-headed coneflower","mo_priv019_v4_y2025"
"priv019","mo_priv019","mo",7,11,2025,4,"JA","Lotus","corniculatus","flowers",36,"9","4","none","bird's foot trefoil","mo_priv019_v4_y2025"
"priv020","mo_priv020","mo",7,11,2025,4,"SG","Rudbeckia","hirta","flowers",2,"2","1","none","black-eyed susan","mo_priv020_v4_y2025"
"priv020","mo_priv020","mo",7,11,2025,4,"SG","Trifolium","campestre","inflorescences",9,"9","1","none","hop trefoil","mo_priv020_v4_y2025"
"priv020","mo_priv020","mo",7,11,2025,4,"SG","Verbascum","thapsus","flowers",3,"1","3","none","great mullein","mo_priv020_v4_y2025"
"priv020","mo_priv020","mo",7,11,2025,4,"SG","Monarda","fistulosa","flowers",1100,"110","10","none","beebalm","mo_priv020_v4_y2025"
"priv020","mo_priv020","mo",7,11,2025,4,"SG","Monarda","fistulosa","flowers",360,"18","20","none","beebalm","mo_priv020_v4_y2025"
"priv020","mo_priv020","mo",7,11,2025,4,"SG","Coreopsis","lanceolata","flowers",2,"2","1","none","lanceleaf coreopsis","mo_priv020_v4_y2025"
"priv020","mo_priv020","mo",7,11,2025,4,"SG","Erigeron","strigosus","flowers",58,"58","1","none","daisy fleabane","mo_priv020_v4_y2025"
"priv020","mo_priv020","mo",7,11,2025,4,"SG","Lotus","corniculatus","flowers",16,"16","1","none","bird's foot trefoil","mo_priv020_v4_y2025"
"priv020","mo_priv020","mo",7,11,2025,4,"SG","Ratibida","pinnata","flowers",14,"14","1","none","gray-headed coneflower","mo_priv020_v4_y2025"
"priv020","mo_priv020","mo",7,11,2025,4,"SG","Solanum","carolinense","flowers",44,"44","1","none","carolina horsenettle","mo_priv020_v4_y2025"
"priv020","mo_priv020","mo",7,11,2025,4,"SG","Pycnanthemum","tenuifolium","flowers",138,"6","23","none","narrowleaf mountainmint","mo_priv020_v4_y2025"
"priv020","mo_priv020","mo",7,11,2025,4,"SG","Verbena","urticifolia","flowers",42,"7","6","none","white vervain","mo_priv020_v4_y2025"
"priv020","mo_priv020","mo",7,11,2025,4,"SG","Persicaria","maculosa","flowers",290,"58","5","none","spotted lady's thumb","mo_priv020_v4_y2025"
"priv020","mo_priv020","mo",7,11,2025,4,"SG","Cerastium","fontanum","flowers",2,"2","1","none","common mouse-ear chickweed","mo_priv020_v4_y2025"
"priv013","mo_priv013","mo",7,11,2025,4,"SG","Dalea","purpurea","flowers",10,"1","10","SG, 1319","purple prairie clover","mo_priv013_v4_y2025"
"priv013","mo_priv013","mo",7,11,2025,4,"SG","Torilis","arvensis","flowers",135,"3","45","none","common hedge parsley","mo_priv013_v4_y2025"
"priv013","mo_priv013","mo",7,11,2025,4,"SG","Rudbeckia","hirta","flowers",23,"23","1","none","black-eyed susan","mo_priv013_v4_y2025"
"priv013","mo_priv013","mo",7,11,2025,4,"SG","Ratibida","pinnata","flowers",4,"4","1","none","gray-headed coneflower","mo_priv013_v4_y2025"
"priv013","mo_priv013","mo",7,11,2025,4,"SG","Trifolium","pratense","inflorescences",4,"4","1","none","red clover","mo_priv013_v4_y2025"
"priv013","mo_priv013","mo",7,11,2025,4,"SG","Monarda","fistulosa","flowers",216,"18","12","none","beebalm","mo_priv013_v4_y2025"
"priv013","mo_priv013","mo",7,11,2025,4,"SG","Geum","canadense","flowers",2,"2","1","none","white avens","mo_priv013_v4_y2025"
"priv013","mo_priv013","mo",7,11,2025,4,"SG","Verbena","hastata","flowers",416,"26","16","SG, 1323","blue vervain","mo_priv013_v4_y2025"
"priv013","mo_priv013","mo",7,11,2025,4,"SG","Erigeron","strigosus","flowers",62,"62","1","none","daisy fleabane","mo_priv013_v4_y2025"
"priv013","mo_priv013","mo",7,11,2025,4,"SG","Monarda","fistulosa","flowers",220,"11","20","none","beebalm","mo_priv013_v4_y2025"
"priv013","mo_priv013","mo",7,11,2025,4,"SG","Apocynum","cannabinum","flowers",35,"7","5","none","hemp dogbane","mo_priv013_v4_y2025"
"priv043","mo_priv043","mo",7,12,2025,4,"SG","Glycine","max","flowers",5060,"253","20","none","soybean","mo_priv043_v4_y2025"
"priv043","mo_priv043","mo",7,12,2025,4,"SG","Glycine","max","flowers",3745,"107","35","none","soybean","mo_priv043_v4_y2025"
"priv003","mo_priv003","mo",7,12,2025,4,"JA","Securigera","varia","flowers",1188,"198","6","none","crown vetch","mo_priv003_v4_y2025"
"priv003","mo_priv003","mo",7,12,2025,4,"JA","Melilotus","albus","flowers",370,"37","10","none","white sweet clover","mo_priv003_v4_y2025"
"priv003","mo_priv003","mo",7,12,2025,4,"JA","Ratibida","pinnata","flowers",42,"42","1","none","gray-headed coneflower","mo_priv003_v4_y2025"
"priv003","mo_priv003","mo",7,12,2025,4,"JA","Rudbeckia","hirta","flowers",6,"6","1","none","black-eyed susan","mo_priv003_v4_y2025"
"priv003","mo_priv003","mo",7,12,2025,4,"JA","Daucus","carota","flowers",250,"1","250","none","wild carrot","mo_priv003_v4_y2025"
"priv003","mo_priv003","mo",7,12,2025,4,"JA","Lactuca","canadensis","flowers",10,"10","1","1054","canada lettuce","mo_priv003_v4_y2025"
"priv003","mo_priv003","mo",7,12,2025,4,"JA","Solanum","carolinense","flowers",3,"3","1","none","carolina horsenettle","mo_priv003_v4_y2025"
"priv003","mo_priv003","mo",7,12,2025,4,"JA","Melilotus","officinalis","flowers",56,"4","14","none","yellow sweetclover","mo_priv003_v4_y2025"
"priv003","mo_priv003","mo",7,12,2025,4,"JA","Pycnanthemum","tenuifolium","flowers",23,"23","23","none","slender mountainmint","mo_priv003_v4_y2025"
"priv003","mo_priv003","mo",7,12,2025,4,"JA","Asclepias","hirtella","flowers",225,"5","45","1100","tall green milkweed","mo_priv003_v4_y2025"
"priv002","mo_priv002","mo",7,12,2025,4,"SG","Trifolium","pratense","inflorescences",98,"98","1","none","red clover","mo_priv002_v4_y2025"
"priv002","mo_priv002","mo",7,12,2025,4,"SG","Plantago","lanceolata","flowers",21,"21","1","none","ribwort plantain","mo_priv002_v4_y2025"
"priv002","mo_priv002","mo",7,12,2025,4,"SG","Teucrium","canadense","flowers",16,"8","2","none","american germander","mo_priv002_v4_y2025"
"priv002","mo_priv002","mo",7,12,2025,4,"SG","Rudbeckia","hirta","flowers",28,"28","1","none","black-eyed susan","mo_priv002_v4_y2025"
"priv002","mo_priv002","mo",7,12,2025,4,"SG","Ratibida","pinnata","flowers",441,"441","1","none","gray-headed coneflower","mo_priv002_v4_y2025"
"priv002","mo_priv002","mo",7,12,2025,4,"SG","Heliopsis","helianthoides","flowers",7,"7","1","none","false sunflower","mo_priv002_v4_y2025"
"priv002","mo_priv002","mo",7,12,2025,4,"SG","Monarda","fistulosa","flowers",912,"57","16","none","beebalm","mo_priv002_v4_y2025"
"priv002","mo_priv002","mo",7,12,2025,4,"SG","Dianthus","armeria","flowers",1,"1","1","none","deptford pink","mo_priv002_v4_y2025"
"priv002","mo_priv002","mo",7,12,2025,4,"SG","Pycnanthemum","tenuifolium","flowers",27,"3","9","none","narrowleaf mountainmint","mo_priv002_v4_y2025"
"priv002","mo_priv002","mo",7,12,2025,4,"SG","Liatris","pycnostachya","flowers",70,"1","70","none","prairie blazing star","mo_priv002_v4_y2025"
"priv002","mo_priv002","mo",7,12,2025,4,"SG","Verbena","stricta","flowers",8,"1","8","none","hoary vervain","mo_priv002_v4_y2025"
"priv002","mo_priv002","mo",7,12,2025,4,"SG","Medicago","lupulina","inflorescences",3,"3","1","none","black medic","mo_priv002_v4_y2025"
"priv001","mo_priv001","mo",7,12,2025,4,"JA","Erigeron","strigosus","flowers",21,"21","1","none","daisy fleabane","mo_priv001_v4_y2025"
"priv001","mo_priv001","mo",7,12,2025,4,"JA","Heliopsis","helianthoides","flowers",3,"3","1","none","false sunflower","mo_priv001_v4_y2025"
"priv001","mo_priv001","mo",7,12,2025,4,"JA","Prunella","vulgaris","flowers",18,"3","6","1217","common selfheal","mo_priv001_v4_y2025"
"priv001","mo_priv001","mo",7,12,2025,4,"JA","Pycnanthemum","tenuifolium","flowers",96,"12","8","none","slender mountainmint","mo_priv001_v4_y2025"
"priv001","mo_priv001","mo",7,12,2025,4,"JA","Polygala","sanguinea","flowers",9,"9","1","1218","purple milkwort","mo_priv001_v4_y2025"
"priv001","mo_priv001","mo",7,12,2025,4,"JA","Trifolium","repens","inflorescences",95,"95","1","none","white clover","mo_priv001_v4_y2025"
"priv001","mo_priv001","mo",7,12,2025,4,"JA","Trifolium","pratense","inflorescences",106,"106","1","none","red clover","mo_priv001_v4_y2025"
"priv001","mo_priv001","mo",7,12,2025,4,"JA","Trifolium","campestre","inflorescences",3,"3","1","none","hop trefoil","mo_priv001_v4_y2025"
"priv001","mo_priv001","mo",7,12,2025,4,"JA","Ratibida","pinnata","flowers",137,"137","1","none","gray-headed coneflower","mo_priv001_v4_y2025"
"priv001","mo_priv001","mo",7,12,2025,4,"JA","Plantago","lanceolata","flowers",3,"3","1","none","ribwort plantain","mo_priv001_v4_y2025"
"priv001","mo_priv001","mo",7,12,2025,4,"JA","Rudbeckia","hirta","flowers",8,"8","1","none","black-eyed susan","mo_priv001_v4_y2025"
"priv001","mo_priv001","mo",7,12,2025,4,"JA","Ruellia","humilis","flowers",4,"4","1","none","hairy ruellia","mo_priv001_v4_y2025"
"priv001","mo_priv001","mo",7,12,2025,4,"JA","Hypericum","perforatum","flowers",1,"1","1","none","common st. john's-wort","mo_priv001_v4_y2025"
"priv001","mo_priv001","mo",7,12,2025,4,"JA","Daucus","carota","flowers",500,"2","250","none","wild carrot","mo_priv001_v4_y2025"
"priv001","mo_priv001","mo",7,12,2025,4,"JA","Monarda","fistulosa","flowers",14,"1","14","none","beebalm","mo_priv001_v4_y2025"
"priv001","mo_priv001","mo",7,12,2025,4,"JA","Coreopsis","lanceolata","flowers",3,"3","1","none","lanceleaf coreopsis","mo_priv001_v4_y2025"
"priv014","mo_priv014","mo",7,13,2025,4,"SG","Coreopsis","tinctoria","flowers",72,"72","1","SG, 1312","plains coreopsis","mo_priv014_v4_y2025"
"priv014","mo_priv014","mo",7,13,2025,4,"SG","Plantago","lanceolata","flowers",375,"375","1","none","ribwort plantain","mo_priv014_v4_y2025"
"priv014","mo_priv014","mo",7,13,2025,4,"SG","Rudbeckia","hirta","flowers",4,"4","1","none","black-eyed susan","mo_priv014_v4_y2025"
"priv014","mo_priv014","mo",7,13,2025,4,"SG","Trifolium","repens","inflorescences",28,"28","1","none","white clover","mo_priv014_v4_y2025"
"priv014","mo_priv014","mo",7,13,2025,4,"SG","Trifolium","pratense","inflorescences",7,"7","1","none","red clover","mo_priv014_v4_y2025"
"priv014","mo_priv014","mo",7,13,2025,4,"SG","Erigeron","strigosus","flowers",11,"11","1","none","daisy fleabane","mo_priv014_v4_y2025"
"priv014","mo_priv014","mo",7,13,2025,4,"SG","Hypericum","mutilum","flowers",7,"7","1","SG, 1319","dwarf st. john's wort","mo_priv014_v4_y2025"
"priv014","mo_priv014","mo",7,13,2025,4,"SG","Dianthus","armeria","flowers",1,"1","1","none","deptford pink","mo_priv014_v4_y2025"
"priv014","mo_priv014","mo",7,13,2025,4,"SG","Trifolium","campestre","inflorescences",13,"13","1","none","hop trefoil","mo_priv014_v4_y2025"
"priv015","mo_priv015","mo",7,13,2025,4,"JA","Medicago","lupulina","inflorescences",3,"3","1","none","black medic","mo_priv015_v4_y2025"
"priv015","mo_priv015","mo",7,13,2025,4,"JA","Plantago","lanceolata","flowers",49,"49","1","none","ribwort plantain","mo_priv015_v4_y2025"
