"survey","short_point_id","full_point_id","state","conservation_practice","treated","month","day","year","visit","trap type","trap n/a","Prelim ID","Insect Order","Family","Genus","Specimen ID","Sex","det","Preservation","Notes"
"ks_priv040_v4_y2025","priv040","ks_priv040","ks","not_enrolled_in_NRCS","pre",7,23,2025,4,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv041_v1_y2025","priv041","ks_priv041","ks","not_enrolled_in_NRCS","pre",5,23,2025,1,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv041_v1_y2025","priv041","ks_priv041","ks","not_enrolled_in_NRCS","pre",5,23,2025,1,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv041_v2_y2025","priv041","ks_priv041","ks","not_enrolled_in_NRCS","pre",6,12,2025,2,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv041_v2_y2025","priv041","ks_priv041","ks","not_enrolled_in_NRCS","pre",6,12,2025,2,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv041_v3_y2025","priv041","ks_priv041","ks","not_enrolled_in_NRCS","pre",7,1,2025,3,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv041_v3_y2025","priv041","ks_priv041","ks","not_enrolled_in_NRCS","pre",7,1,2025,3,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv041_v4_y2025","priv041","ks_priv041","ks","not_enrolled_in_NRCS","pre",7,23,2025,4,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv041_v4_y2025","priv041","ks_priv041","ks","not_enrolled_in_NRCS","pre",7,23,2025,4,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv042_v1_y2025","priv042","ks_priv042","ks","not_enrolled_in_NRCS","pre",5,30,2025,1,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv042_v1_y2025","priv042","ks_priv042","ks","not_enrolled_in_NRCS","pre",5,30,2025,1,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv042_v2_y2025","priv042","ks_priv042","ks","not_enrolled_in_NRCS","pre",6,13,2025,2,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv042_v2_y2025","priv042","ks_priv042","ks","not_enrolled_in_NRCS","pre",6,13,2025,2,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv042_v3_y2025","priv042","ks_priv042","ks","not_enrolled_in_NRCS","pre",6,30,2025,3,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv042_v3_y2025","priv042","ks_priv042","ks","not_enrolled_in_NRCS","pre",6,30,2025,3,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv042_v4_y2025","priv042","ks_priv042","ks","not_enrolled_in_NRCS","pre",7,20,2025,4,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv042_v4_y2025","priv042","ks_priv042","ks","not_enrolled_in_NRCS","pre",7,20,2025,4,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv043_v1_y2025","priv043","ks_priv043","ks","not_enrolled_in_NRCS","pre",5,29,2025,1,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv043_v1_y2025","priv043","ks_priv043","ks","not_enrolled_in_NRCS","pre",5,29,2025,1,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv043_v2_y2025","priv043","ks_priv043","ks","not_enrolled_in_NRCS","pre",6,13,2025,2,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv043_v2_y2025","priv043","ks_priv043","ks","not_enrolled_in_NRCS","pre",6,13,2025,2,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv043_v3_y2025","priv043","ks_priv043","ks","not_enrolled_in_NRCS","pre",6,30,2025,3,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv043_v3_y2025","priv043","ks_priv043","ks","not_enrolled_in_NRCS","pre",6,30,2025,3,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv043_v4_y2025","priv043","ks_priv043","ks","not_enrolled_in_NRCS","pre",7,22,2025,4,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv043_v4_y2025","priv043","ks_priv043","ks","not_enrolled_in_NRCS","pre",7,22,2025,4,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv044_v1_y2025","priv044","ks_priv044","ks","not_enrolled_in_NRCS","pre",5,29,2025,1,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv044_v1_y2025","priv044","ks_priv044","ks","not_enrolled_in_NRCS","pre",5,29,2025,1,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv044_v2_y2025","priv044","ks_priv044","ks","not_enrolled_in_NRCS","pre",6,13,2025,2,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv044_v2_y2025","priv044","ks_priv044","ks","not_enrolled_in_NRCS","pre",6,13,2025,2,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv044_v3_y2025","priv044","ks_priv044","ks","not_enrolled_in_NRCS","pre",6,30,2025,3,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv044_v3_y2025","priv044","ks_priv044","ks","not_enrolled_in_NRCS","pre",6,30,2025,3,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv044_v4_y2025","priv044","ks_priv044","ks","not_enrolled_in_NRCS","pre",7,20,2025,4,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv044_v4_y2025","priv044","ks_priv044","ks","not_enrolled_in_NRCS","pre",7,20,2025,4,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv045_v1_y2025","priv045","ks_priv045","ks","not_enrolled_in_NRCS","pre",5,29,2025,1,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv045_v1_y2025","priv045","ks_priv045","ks","not_enrolled_in_NRCS","pre",5,29,2025,1,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv045_v2_y2025","priv045","ks_priv045","ks","not_enrolled_in_NRCS","pre",6,13,2025,2,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv045_v2_y2025","priv045","ks_priv045","ks","not_enrolled_in_NRCS","pre",6,13,2025,2,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv045_v3_y2025","priv045","ks_priv045","ks","not_enrolled_in_NRCS","pre",6,30,2025,3,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv045_v3_y2025","priv045","ks_priv045","ks","not_enrolled_in_NRCS","pre",6,30,2025,3,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv045_v4_y2025","priv045","ks_priv045","ks","not_enrolled_in_NRCS","pre",7,22,2025,4,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv045_v4_y2025","priv045","ks_priv045","ks","not_enrolled_in_NRCS","pre",7,22,2025,4,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv046_v1_y2025","priv046","ks_priv046","ks","not_enrolled_in_NRCS","pre",5,30,2025,1,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv046_v1_y2025","priv046","ks_priv046","ks","not_enrolled_in_NRCS","pre",5,30,2025,1,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv046_v2_y2025","priv046","ks_priv046","ks","not_enrolled_in_NRCS","pre",6,13,2025,2,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv046_v2_y2025","priv046","ks_priv046","ks","not_enrolled_in_NRCS","pre",6,13,2025,2,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv046_v3_y2025","priv046","ks_priv046","ks","not_enrolled_in_NRCS","pre",7,1,2025,3,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv046_v3_y2025","priv046","ks_priv046","ks","not_enrolled_in_NRCS","pre",7,1,2025,3,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv046_v4_y2025","priv046","ks_priv046","ks","not_enrolled_in_NRCS","pre",7,22,2025,4,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv046_v4_y2025","priv046","ks_priv046","ks","not_enrolled_in_NRCS","pre",7,22,2025,4,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv047_v1_y2025","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",5,29,2025,1,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv047_v1_y2025","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",5,29,2025,1,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv047_v2_y2025","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",6,13,2025,2,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv047_v2_y2025","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",6,13,2025,2,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv047_v3_y2025","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",7,1,2025,3,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv047_v3_y2025","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",7,1,2025,3,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv047_v4_y2025","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",7,20,2025,4,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv047_v4_y2025","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",7,20,2025,4,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","NA"
"ks_priv048_v1_y2025","priv048","ks_priv048","ks","brush_management","post",5,30,2025,1,"bee bowl","N","none","none","none","none","none","none","none","none","NA"
"ks_priv048_v1_y2025","priv048","ks_priv048","ks","brush_management","post",5,30,2025,1,"blue vane","N","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","NA"
"ks_priv048_v2_y2025","priv048","ks_priv048","ks","brush_management","post",6,19,2025,2,"bee bowl","N","bee","Hymenoptera","Halictidae","Augochlorella","NA","female","S. Gillies 2025","mounted","NA"
"ks_priv048_v2_y2025","priv048","ks_priv048","ks","brush_management","post",6,19,2025,2,"blue vane","N","bee","Hymenoptera","Megachilidae","Osmia","NA","female","S. Gillies 2025","mounted","NA"
"ks_priv048_v2_y2025","priv048","ks_priv048","ks","brush_management","post",6,19,2025,2,"blue vane","N","bee","Hymenoptera","Apidae","Bombus","NA","female","S. Gillies 2025","mounted","NA"
"ks_priv048_v3_y2025","priv048","ks_priv048","ks","brush_management","post",7,7,2025,3,"bee bowl","N","none","none","none","none","none","none","none","none","NA"
"ks_priv048_v3_y2025","priv048","ks_priv048","ks","brush_management","post",7,7,2025,3,"blue vane","N","none","none","none","none","none","none","none","none","NA"
"ks_priv048_v4_y2025","priv048","ks_priv048","ks","brush_management","post",7,20,2025,4,"bee bowl","Y","none","none","none","none","none","none","none","none","rain"
"ks_priv048_v4_y2025","priv048","ks_priv048","ks","brush_management","post",7,20,2025,4,"blue vane","Y","bee","Hymenoptera","Halictidae","Augochlorella","NA","female","S. Gillies 2025","mounted","rain"
"ks_priv048_v4_y2025","priv048","ks_priv048","ks","brush_management","post",7,20,2025,4,"blue vane","Y","bee","Hymenoptera","Halictidae","Augochlorella","NA","female","S. Gillies 2025","mounted","rain"
"ks_priv048_v4_y2025","priv048","ks_priv048","ks","brush_management","post",7,20,2025,4,"blue vane","Y","bee","Hymenoptera","Apidae","Melissodes","Melissodes bimaculata","female","S. Gillies 2025","mounted","rain"
"ks_priv048_v4_y2025","priv048","ks_priv048","ks","brush_management","post",7,20,2025,4,"blue vane","Y","bee","Hymenoptera","Apidae","Melissodes","NA","female","S. Gillies 2025","mounted","rain"
"ks_priv048_v4_y2025","priv048","ks_priv048","ks","brush_management","post",7,20,2025,4,"blue vane","Y","bee","Hymenoptera","Apidae","Melissodes","NA","female","S. Gillies 2025","mounted","rain"
"ks_priv048_v4_y2025","priv048","ks_priv048","ks","brush_management","post",7,20,2025,4,"blue vane","Y","bee","Hymenoptera","Apidae","Melissodes","Melissodes bimaculata","male","S. Gillies 2025","mounted","rain"
"ks_priv048_v4_y2025","priv048","ks_priv048","ks","brush_management","post",7,20,2025,4,"blue vane","Y","bee","Hymenoptera","Apidae","Melissodes","Melissodes bimaculata","male","S. Gillies 2025","mounted","rain"
"ks_priv048_v4_y2025","priv048","ks_priv048","ks","brush_management","post",7,20,2025,4,"blue vane","Y","bee","Hymenoptera","Apidae","Melissodes","Melissodes bimaculata","female","S. Gillies 2025","mounted","rain"
"ks_priv053_v1_y2025","priv053","ks_priv053","ks","brush_management","post",5,30,2025,1,"bee bowl","N","none","none","none","none","none","none","none","none","NA"
"ks_priv053_v1_y2025","priv053","ks_priv053","ks","brush_management","post",5,30,2025,1,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","S. Gillies 2025","mounted","NA"
"ks_priv053_v1_y2025","priv053","ks_priv053","ks","brush_management","post",5,30,2025,1,"blue vane","N","bee","Hymenoptera","Halictidae","Augochlorella","NA","female","S. Gillies 2025","mounted","NA"
"ks_priv053_v2_y2025","priv053","ks_priv053","ks","brush_management","post",6,19,2025,2,"bee bowl","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","S. Gillies 2025","mounted","NA"
"ks_priv053_v2_y2025","priv053","ks_priv053","ks","brush_management","post",6,19,2025,2,"blue vane","N","bee","Hymenoptera","Apidae","Bombus","NA","female","S. Gillies 2025","mounted","NA"
"ks_priv053_v3_y2025","priv053","ks_priv053","ks","brush_management","post",7,7,2025,3,"bee bowl","N","none","none","none","none","none","none","none","none","NA"
"ks_priv053_v3_y2025","priv053","ks_priv053","ks","brush_management","post",7,7,2025,3,"blue vane","N","none","none","none","none","none","none","none","none","NA"
"ks_priv053_v4_y2025","priv053","ks_priv053","ks","brush_management","post",7,20,2025,4,"bee bowl","N","none","none","none","none","none","none","none","none","NA"
"ks_priv053_v4_y2025","priv053","ks_priv053","ks","brush_management","post",7,20,2025,4,"blue vane","N","none","none","none","none","none","none","none","none","NA"
"ks_priv055_v1_y2025","priv055","ks_priv055","ks","brush_management","pre",5,31,2025,1,"bee bowl","N","none","none","none","none","none","none","none","none","NA"
"ks_priv055_v1_y2025","priv055","ks_priv055","ks","brush_management","pre",5,31,2025,1,"blue vane","N","bee","Hymenoptera","Apidae","Bombus","NA","female","S. Gillies 2025","mounted","NA"
"ks_priv055_v1_y2025","priv055","ks_priv055","ks","brush_management","pre",5,31,2025,1,"blue vane","N","bee","Hymenoptera","Halictidae","Augochlorella","NA","female","S. Gillies 2025","mounted","NA"
"ks_priv055_v1_y2025","priv055","ks_priv055","ks","brush_management","pre",5,31,2025,1,"blue vane","N","bee","Hymenoptera","Apidae","Ceratina","NA","female","S. Gillies 2025","mounted","NA"
"ks_priv055_v2_y2025","priv055","ks_priv055","ks","brush_management","pre",6,16,2025,2,"bee bowl","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","bad weather"
"ks_priv055_v2_y2025","priv055","ks_priv055","ks","brush_management","pre",6,16,2025,2,"blue vane","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","no_trap","bad weather"
"ks_priv055_v3_y2025","priv055","ks_priv055","ks","brush_management","pre",7,2,2025,3,"bee bowl","N","bee","Hymenoptera","Halictidae","Augochlorella","NA","female","S. Gillies 2025","mounted","NA"
"ks_priv055_v3_y2025","priv055","ks_priv055","ks","brush_management","pre",7,2,2025,3,"bee bowl","N","bee","Hymenoptera","Apidae","Epimelissodes","NA","female","S. Gillies 2025","mounted","NA"
"ks_priv055_v3_y2025","priv055","ks_priv055","ks","brush_management","pre",7,2,2025,3,"bee bowl","N","bee","Hymenoptera","Halictidae","Augochlorella","NA","female","S. Gillies 2025","mounted","NA"
"ks_priv055_v3_y2025","priv055","ks_priv055","ks","brush_management","pre",7,2,2025,3,"bee bowl","N","bee","Hymenoptera","Halictidae","Halictus","NA","female","S. Gillies 2025","mounted","NA"
"ks_priv055_v3_y2025","priv055","ks_priv055","ks","brush_management","pre",7,2,2025,3,"blue vane","N","bee","Hymenoptera","Halictidae","Halictus","NA","female","S. Gillies 2025","mounted","NA"
"ks_priv055_v3_y2025","priv055","ks_priv055","ks","brush_management","pre",7,2,2025,3,"blue vane","N","bee","Hymenoptera","Halictidae","Halictus","NA","female","S. Gillies 2025","mounted","NA"
"ks_priv055_v3_y2025","priv055","ks_priv055","ks","brush_management","pre",7,2,2025,3,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum (Dialictus)","NA","female","S. Gillies 2025","mounted","NA"
"ks_priv055_v4_y2025","priv055","ks_priv055","ks","brush_management","pre",7,27,2025,4,"bee bowl","N","bee","Hymenoptera","Apidae","Melissodes","NA","female","S. Gillies 2025","mounted","NA"
"ks_priv055_v4_y2025","priv055","ks_priv055","ks","brush_management","pre",7,27,2025,4,"bee bowl","N","bee","Hymenoptera","Halictidae","Augochlorella","NA","female","S. Gillies 2025","mounted","NA"
"ks_priv055_v4_y2025","priv055","ks_priv055","ks","brush_management","pre",7,27,2025,4,"bee bowl","N","bee","Hymenoptera","Halictidae","Augochlorella","NA","female","S. Gillies 2025","mounted","NA"
"ks_priv055_v4_y2025","priv055","ks_priv055","ks","brush_management","pre",7,27,2025,4,"bee bowl","N","bee","Hymenoptera","Halictidae","Augochlorella","NA","female","S. Gillies 2025","mounted","NA"
"ks_priv055_v4_y2025","priv055","ks_priv055","ks","brush_management","pre",7,27,2025,4,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","Melissodes bimaculata","female","S. Gillies 2025","mounted","NA"
"ks_priv055_v4_y2025","priv055","ks_priv055","ks","brush_management","pre",7,27,2025,4,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","Melissodes bimaculata","female","S. Gillies 2025","mounted","NA"
"ks_priv055_v4_y2025","priv055","ks_priv055","ks","brush_management","pre",7,27,2025,4,"blue vane","N","bee","Hymenoptera","Halictidae","Halictus","NA","female","S. Gillies 2025","mounted","NA"
