"short_point_id","full_point_id","state","conservation_practice","treatment_status","month","day","year","visit","time","observer","temp_f","wind","cloud","morphospecies","distance","behavior","Associated Vegetation","Identification Notes","NOBO Detected?","Notes","<- gray columns not cleaned","survey"
"priv018","mo_priv018","MO","wildlife_hab_planting","post",6,25,2025,3,1012,"SG",85,2,25,"MNB","1.25","N","lanceleaf coreopsis",NA,"no",NA,NA,"mo_priv018_v3_y2025"
"priv018","mo_priv018","MO","wildlife_hab_planting","post",6,25,2025,3,1012,"SG",85,2,25,"BUTT","0.75","R","grass","crescent","no",NA,NA,"mo_priv018_v3_y2025"
"priv018","mo_priv018","MO","wildlife_hab_planting","post",6,25,2025,3,1012,"SG",85,2,25,"BUTT","14","F","none","white","no",NA,NA,"mo_priv018_v3_y2025"
"priv018","mo_priv018","MO","wildlife_hab_planting","post",6,25,2025,3,1012,"SG",85,2,25,"BB","1.75","N","beebalm",NA,"no",NA,NA,"mo_priv018_v3_y2025"
"priv018","mo_priv018","MO","wildlife_hab_planting","post",6,25,2025,3,1012,"SG",85,2,25,"BUTT","0.1","F","none","skipper","no",NA,NA,"mo_priv018_v3_y2025"
"priv016","mo_priv016","MO","wildlife_hab_planting","post",6,25,2025,3,1118,"SG",86,2,50,"BUTT","0.5","F","none","brushfoot","no",NA,NA,"mo_priv016_v3_y2025"
"priv016","mo_priv016","MO","wildlife_hab_planting","post",6,25,2025,3,1118,"SG",86,2,50,"BUTT","15","F","none","sulphur","no",NA,NA,"mo_priv016_v3_y2025"
"priv016","mo_priv016","MO","wildlife_hab_planting","post",6,25,2025,3,1118,"SG",86,2,50,"BUTT","1.25","F","none","skipper","no",NA,NA,"mo_priv016_v3_y2025"
"priv016","mo_priv016","MO","wildlife_hab_planting","post",6,25,2025,3,1118,"SG",86,2,50,"BUTT","0","F","none","eastern tailed blue","no",NA,NA,"mo_priv016_v3_y2025"
"priv016","mo_priv016","MO","wildlife_hab_planting","post",6,25,2025,3,1118,"SG",86,2,50,"BUTT","0.75","F","none","crescent","no",NA,NA,"mo_priv016_v3_y2025"
"priv016","mo_priv016","MO","wildlife_hab_planting","post",6,25,2025,3,1118,"SG",86,2,50,"CB","0.2","F","none",NA,"no",NA,NA,"mo_priv016_v3_y2025"
"priv016","mo_priv016","MO","wildlife_hab_planting","post",6,25,2025,3,1118,"SG",86,2,50,"BUTT","2.5","F","none","sulphur","no",NA,NA,"mo_priv016_v3_y2025"
"priv016","mo_priv016","MO","wildlife_hab_planting","post",6,25,2025,3,1118,"SG",86,2,50,"BUTT","0.25","N","black-eyed susan","crescent","no",NA,NA,"mo_priv016_v3_y2025"
"priv003","mo_priv003","MO","wildlife_hab_planting","pre",6,26,2025,3,1001,"JA",84,4,25,"CB","3","F","none",NA,"yes",NA,NA,"mo_priv003_v3_y2025"
"priv003","mo_priv003","MO","wildlife_hab_planting","pre",6,26,2025,3,1001,"JA",84,4,25,"BUTT","12","F","none","white","yes",NA,NA,"mo_priv003_v3_y2025"
"priv003","mo_priv003","MO","wildlife_hab_planting","pre",6,26,2025,3,1001,"JA",84,4,25,"BUTT","6","F","none","unknown","yes",NA,NA,"mo_priv003_v3_y2025"
"priv003","mo_priv003","MO","wildlife_hab_planting","pre",6,26,2025,3,1001,"JA",84,4,25,"BUTT","3","F","none","sulphur","yes",NA,NA,"mo_priv003_v3_y2025"
"priv003","mo_priv003","MO","wildlife_hab_planting","pre",6,26,2025,3,1001,"JA",84,4,25,"BUTT","7","F","none","monarch/ viceroy","yes",NA,NA,"mo_priv003_v3_y2025"
"priv003","mo_priv003","MO","wildlife_hab_planting","pre",6,26,2025,3,1001,"JA",84,4,25,"CB","0.25","F","none",NA,"yes",NA,NA,"mo_priv003_v3_y2025"
"priv003","mo_priv003","MO","wildlife_hab_planting","pre",6,26,2025,3,1001,"JA",84,4,25,"BUTT","4.25","F","none","sulphur","yes",NA,NA,"mo_priv003_v3_y2025"
"priv021","mo_priv021","MO","wildlife_hab_planting","pre",6,26,2025,3,1307,"SG",90,4,50,"CB","0","F","none",NA,"yes",NA,NA,"mo_priv021_v3_y2025"
"priv021","mo_priv021","MO","wildlife_hab_planting","pre",6,26,2025,3,1307,"SG",90,4,50,"CB","0","F","none",NA,"yes",NA,NA,"mo_priv021_v3_y2025"
"priv021","mo_priv021","MO","wildlife_hab_planting","pre",6,26,2025,3,1307,"SG",90,4,50,"MNB","0","N","yellow sweet clover",NA,"yes",NA,NA,"mo_priv021_v3_y2025"
"priv021","mo_priv021","MO","wildlife_hab_planting","pre",6,26,2025,3,1307,"SG",90,4,50,"BUTT","2","F","none","sulphur","yes",NA,NA,"mo_priv021_v3_y2025"
"priv021","mo_priv021","MO","wildlife_hab_planting","pre",6,26,2025,3,1307,"SG",90,4,50,"SBB","0.2","N","yellow sweet clover",NA,"yes",NA,NA,"mo_priv021_v3_y2025"
"priv021","mo_priv021","MO","wildlife_hab_planting","pre",6,26,2025,3,1307,"SG",90,4,50,"BUTT","0.5","F","none","sulphur","yes",NA,NA,"mo_priv021_v3_y2025"
"priv021","mo_priv021","MO","wildlife_hab_planting","pre",6,26,2025,3,1307,"SG",90,4,50,"SBB","3","N","yellow sweet clover",NA,"yes",NA,NA,"mo_priv021_v3_y2025"
"priv035","mo_priv035","MO","wildlife_hab_planting","pre",6,30,2025,3,1002,"JA",73,2,100,"BB","8","F","none",NA,"no",NA,NA,"mo_priv035_v3_y2025"
"priv035","mo_priv035","MO","wildlife_hab_planting","pre",6,30,2025,3,1002,"JA",73,2,100,"SBB","0.2","N","white sweet clover",NA,"no",NA,NA,"mo_priv035_v3_y2025"
"priv035","mo_priv035","MO","wildlife_hab_planting","pre",6,30,2025,3,1002,"JA",73,2,100,"HB","3","N","black-eyed susan",NA,"no",NA,NA,"mo_priv035_v3_y2025"
"priv035","mo_priv035","MO","wildlife_hab_planting","pre",6,30,2025,3,1002,"JA",73,2,100,"BB","4","F","none",NA,"no",NA,NA,"mo_priv035_v3_y2025"
"priv035","mo_priv035","MO","wildlife_hab_planting","pre",6,30,2025,3,1002,"JA",73,2,100,"HB","1","F","none",NA,"no",NA,NA,"mo_priv035_v3_y2025"
"priv035","mo_priv035","MO","wildlife_hab_planting","pre",6,30,2025,3,1002,"JA",73,2,100,"BUTT","3","F","none","crescent","no",NA,NA,"mo_priv035_v3_y2025"
"priv035","mo_priv035","MO","wildlife_hab_planting","pre",6,30,2025,3,1002,"JA",73,2,100,"BB","4","F","none",NA,"no","flyover",NA,"mo_priv035_v3_y2025"
"priv035","mo_priv035","MO","wildlife_hab_planting","pre",6,30,2025,3,1002,"JA",73,2,100,"BB","1","R","daisy fleabane",NA,"no",NA,NA,"mo_priv035_v3_y2025"
"priv035","mo_priv035","MO","wildlife_hab_planting","pre",6,30,2025,3,1002,"JA",73,2,100,"BB","2","F","none",NA,"no","flyover",NA,"mo_priv035_v3_y2025"
"priv035","mo_priv035","MO","wildlife_hab_planting","pre",6,30,2025,3,1002,"JA",73,2,100,"BB","2","R","nodding thistle",NA,"no",NA,NA,"mo_priv035_v3_y2025"
"priv001","mo_priv001","MO","wildlife_hab_planting","post",6,30,2025,3,1205,"JA",88,1,0,"BUTT","3","F","none","white","yes",NA,NA,"mo_priv001_v3_y2025"
"priv001","mo_priv001","MO","wildlife_hab_planting","post",6,30,2025,3,1205,"JA",88,1,0,"BUTT","0.1","F","none","crescent","yes",NA,NA,"mo_priv001_v3_y2025"
"priv001","mo_priv001","MO","wildlife_hab_planting","post",6,30,2025,3,1205,"JA",88,1,0,"BUTT","0.3","F","none","crescent","yes",NA,NA,"mo_priv001_v3_y2025"
"priv001","mo_priv001","MO","wildlife_hab_planting","post",6,30,2025,3,1205,"JA",88,1,0,"BUTT","1","F","none","crescent","yes",NA,NA,"mo_priv001_v3_y2025"
"priv001","mo_priv001","MO","wildlife_hab_planting","post",6,30,2025,3,1205,"JA",88,1,0,"SBB","1","N","black-eyed susan",NA,"yes",NA,NA,"mo_priv001_v3_y2025"
"priv001","mo_priv001","MO","wildlife_hab_planting","post",6,30,2025,3,1205,"JA",88,1,0,"BUTT","1","F","none","crescent","yes",NA,NA,"mo_priv001_v3_y2025"
"priv051","mo_priv051","MO","wildlife_hab_planting","post",6,30,2025,3,1205,"SG",79,1,75,"SGB","0.1","N","Daucus carota",NA,"yes",NA,NA,"mo_priv051_v3_y2025"
"priv051","mo_priv051","MO","wildlife_hab_planting","post",6,30,2025,3,1205,"SG",79,1,75,"BUTT","0.1","F","none","skipper","yes",NA,NA,"mo_priv051_v3_y2025"
"priv051","mo_priv051","MO","wildlife_hab_planting","post",6,30,2025,3,1205,"SG",79,1,75,"BUTT","0.25","F","none","skipper","yes",NA,NA,"mo_priv051_v3_y2025"
"priv051","mo_priv051","MO","wildlife_hab_planting","post",6,30,2025,3,1205,"SG",79,1,75,"SBB","0.1","N","Daucus carota",NA,"yes",NA,NA,"mo_priv051_v3_y2025"
"priv051","mo_priv051","MO","wildlife_hab_planting","post",6,30,2025,3,1205,"SG",79,1,75,"SBB","0.25","N","Daucus carota",NA,"yes",NA,NA,"mo_priv051_v3_y2025"
"priv051","mo_priv051","MO","wildlife_hab_planting","post",6,30,2025,3,1205,"SG",79,1,75,"BUTT","1.5","F","none","white","yes",NA,NA,"mo_priv051_v3_y2025"
"priv051","mo_priv051","MO","wildlife_hab_planting","post",6,30,2025,3,1205,"SG",79,1,75,"BUTT","0.25","F","none","crescent","yes",NA,NA,"mo_priv051_v3_y2025"
"priv051","mo_priv051","MO","wildlife_hab_planting","post",6,30,2025,3,1205,"SG",79,1,75,"BUTT","0.25","F","none","sulphur","yes",NA,NA,"mo_priv051_v3_y2025"
"priv051","mo_priv051","MO","wildlife_hab_planting","post",6,30,2025,3,1205,"SG",79,1,75,"SBB","0","R","observer",NA,"yes",NA,NA,"mo_priv051_v3_y2025"
"priv051","mo_priv051","MO","wildlife_hab_planting","post",6,30,2025,3,1205,"SG",79,1,75,"BUTT","1.75","N","Erigeron strigosus","crescent","yes",NA,NA,"mo_priv051_v3_y2025"
"priv051","mo_priv051","MO","wildlife_hab_planting","post",6,30,2025,3,1205,"SG",79,1,75,"SBB","0","N","Daucus carota",NA,"yes",NA,NA,"mo_priv051_v3_y2025"
"priv051","mo_priv051","MO","wildlife_hab_planting","post",6,30,2025,3,1205,"SG",79,1,75,"CB","0","F","none",NA,"yes",NA,NA,"mo_priv051_v3_y2025"
"priv051","mo_priv051","MO","wildlife_hab_planting","post",6,30,2025,3,1205,"SG",79,1,75,"SBB","0.5","N","Daucus carota",NA,"yes",NA,NA,"mo_priv051_v3_y2025"
"priv051","mo_priv051","MO","wildlife_hab_planting","post",6,30,2025,3,1205,"SG",79,1,75,"BUTT","2","N","red clover","crescent","yes",NA,NA,"mo_priv051_v3_y2025"
"priv051","mo_priv051","MO","wildlife_hab_planting","post",6,30,2025,3,1205,"SG",79,1,75,"BUTT","3","N","Daucus carota","common buckeye","yes",NA,NA,"mo_priv051_v3_y2025"
"priv051","mo_priv051","MO","wildlife_hab_planting","post",6,30,2025,3,1205,"SG",79,1,75,"BUTT","0","F","none","white","yes",NA,NA,"mo_priv051_v3_y2025"
"priv034","mo_priv034","MO","wildlife_hab_planting","pre",6,30,2025,3,1400,"JA",81,2,100,"BUTT","1","F","none","crescent","no",NA,NA,"mo_priv034_v3_y2025"
"priv034","mo_priv034","MO","wildlife_hab_planting","pre",6,30,2025,3,1400,"JA",81,2,100,"BB","1","F","none",NA,"no","flyover",NA,"mo_priv034_v3_y2025"
"priv034","mo_priv034","MO","wildlife_hab_planting","pre",6,30,2025,3,1400,"JA",81,2,100,"BUTT","25","F","none","fritillary","no",NA,NA,"mo_priv034_v3_y2025"
"priv034","mo_priv034","MO","wildlife_hab_planting","pre",6,30,2025,3,1400,"JA",81,2,100,"BB","7","N","beebalm",NA,"no",NA,NA,"mo_priv034_v3_y2025"
"priv034","mo_priv034","MO","wildlife_hab_planting","pre",6,30,2025,3,1400,"JA",81,2,100,"BB","3","N","american germander",NA,"no",NA,NA,"mo_priv034_v3_y2025"
"priv034","mo_priv034","MO","wildlife_hab_planting","pre",6,30,2025,3,1400,"JA",81,2,100,"MNB","0.2","R","grass",NA,"no",NA,NA,"mo_priv034_v3_y2025"
"priv034","mo_priv034","MO","wildlife_hab_planting","pre",6,30,2025,3,1400,"JA",81,2,100,"BB","8","F","none",NA,"no","flyover",NA,"mo_priv034_v3_y2025"
"priv034","mo_priv034","MO","wildlife_hab_planting","pre",6,30,2025,3,1400,"JA",81,2,100,"BUTT","20","R","none","fritillary","no",NA,NA,"mo_priv034_v3_y2025"
"priv045","mo_priv045","MO","wildlife_hab_planting","pre",6,30,2025,3,1507,"SG",74,3,100,"BB","0.25","N","gray headed coneflower",NA,"no",NA,NA,"mo_priv045_v3_y2025"
"priv045","mo_priv045","MO","wildlife_hab_planting","pre",6,30,2025,3,1507,"SG",74,3,100,"BB","5.25","F","none",NA,"no",NA,NA,"mo_priv045_v3_y2025"
"priv045","mo_priv045","MO","wildlife_hab_planting","pre",6,30,2025,3,1507,"SG",74,3,100,"BB","0","N","beebalm",NA,"no",NA,NA,"mo_priv045_v3_y2025"
"priv045","mo_priv045","MO","wildlife_hab_planting","pre",6,30,2025,3,1507,"SG",74,3,100,"BB","2.25","N","narrow leaf mountain mint",NA,"no",NA,NA,"mo_priv045_v3_y2025"
"priv045","mo_priv045","MO","wildlife_hab_planting","pre",6,30,2025,3,1507,"SG",74,3,100,"BB","3.5","N","beebalm",NA,"no",NA,NA,"mo_priv045_v3_y2025"
"priv045","mo_priv045","MO","wildlife_hab_planting","pre",6,30,2025,3,1507,"SG",74,3,100,"BB","3.5","N","beebalm",NA,"no",NA,NA,"mo_priv045_v3_y2025"
"priv045","mo_priv045","MO","wildlife_hab_planting","pre",6,30,2025,3,1507,"SG",74,3,100,"BUTT","2","F","none","skipper","no",NA,NA,"mo_priv045_v3_y2025"
"priv045","mo_priv045","MO","wildlife_hab_planting","pre",6,30,2025,3,1507,"SG",74,3,100,"BUTT","1","F","none","wood nymph","no",NA,NA,"mo_priv045_v3_y2025"
"priv045","mo_priv045","MO","wildlife_hab_planting","pre",6,30,2025,3,1507,"SG",74,3,100,"BB","1.75","N","beebalm",NA,"no",NA,NA,"mo_priv045_v3_y2025"
"priv044","mo_priv044","MO","wildlife_hab_planting","pre",6,30,2025,3,1510,"JA",82,1,100,"BUTT","8","F","none","viceroy","no",NA,NA,"mo_priv044_v3_y2025"
"priv044","mo_priv044","MO","wildlife_hab_planting","pre",6,30,2025,3,1510,"JA",82,1,100,"BB","0.2","N","narrow leaf mountain mint",NA,"no",NA,NA,"mo_priv044_v3_y2025"
"priv044","mo_priv044","MO","wildlife_hab_planting","pre",6,30,2025,3,1510,"JA",82,1,100,"BB","1","N","narrow leaf mountain mint",NA,"no",NA,NA,"mo_priv044_v3_y2025"
"priv044","mo_priv044","MO","wildlife_hab_planting","pre",6,30,2025,3,1510,"JA",82,1,100,"BB","3","N","narrow leaf mountain mint",NA,"no",NA,NA,"mo_priv044_v3_y2025"
"priv044","mo_priv044","MO","wildlife_hab_planting","pre",6,30,2025,3,1510,"JA",82,1,100,"BUTT","3","N","narrow leaf mountain mint","sulphur","no",NA,NA,"mo_priv044_v3_y2025"
"priv044","mo_priv044","MO","wildlife_hab_planting","pre",6,30,2025,3,1510,"JA",82,1,100,"BUTT","0.2","F","none","crescent","no",NA,NA,"mo_priv044_v3_y2025"
"priv039","mo_priv039","MO","wildlife_hab_planting","post",7,1,2025,3,1248,"SG",83,2,0,"BB","2.5","F","none",NA,"no",NA,NA,"mo_priv039_v3_y2025"
"priv039","mo_priv039","MO","wildlife_hab_planting","post",7,1,2025,3,1248,"SG",83,2,0,"BUTT","2","F","none","white","no",NA,NA,"mo_priv039_v3_y2025"
"priv039","mo_priv039","MO","wildlife_hab_planting","post",7,1,2025,3,1248,"SG",83,2,0,"CB","1","F","none",NA,"no",NA,NA,"mo_priv039_v3_y2025"
"priv039","mo_priv039","MO","wildlife_hab_planting","post",7,1,2025,3,1248,"SG",83,2,0,"BB","0.5","F","none",NA,"no",NA,NA,"mo_priv039_v3_y2025"
"priv039","mo_priv039","MO","wildlife_hab_planting","post",7,1,2025,3,1248,"SG",83,2,0,"BUTT","3","F","none","eastern tailed blue","no",NA,NA,"mo_priv039_v3_y2025"
"priv039","mo_priv039","MO","wildlife_hab_planting","post",7,1,2025,3,1248,"SG",83,2,0,"BB","0.5","N","gray headed coneflower",NA,"no",NA,NA,"mo_priv039_v3_y2025"
"priv040","mo_priv040","MO","wildlife_hab_planting","post",7,1,2025,3,1315,"JA",84,1,25,"BB","10","N","gray headed coneflower",NA,"no",NA,NA,"mo_priv040_v3_y2025"
"priv040","mo_priv040","MO","wildlife_hab_planting","post",7,1,2025,3,1315,"JA",84,1,25,"BUTT","1","F","none","eastern tailed blue","no",NA,NA,"mo_priv040_v3_y2025"
"priv040","mo_priv040","MO","wildlife_hab_planting","post",7,1,2025,3,1315,"JA",84,1,25,"BUTT","1","F","none","eastern tailed blue","no",NA,NA,"mo_priv040_v3_y2025"
"priv040","mo_priv040","MO","wildlife_hab_planting","post",7,1,2025,3,1315,"JA",84,1,25,"SGB","1.3","N","Butterfly milkweed",NA,"no",NA,NA,"mo_priv040_v3_y2025"
"priv040","mo_priv040","MO","wildlife_hab_planting","post",7,1,2025,3,1315,"JA",84,1,25,"SGB","1.3","N","Butterfly milkweed",NA,"no",NA,NA,"mo_priv040_v3_y2025"
"priv040","mo_priv040","MO","wildlife_hab_planting","post",7,1,2025,3,1315,"JA",84,1,25,"SGB","1.3","N","Butterfly milkweed",NA,"no",NA,NA,"mo_priv040_v3_y2025"
"priv040","mo_priv040","MO","wildlife_hab_planting","post",7,1,2025,3,1315,"JA",84,1,25,"SGB","1.3","N","Butterfly milkweed",NA,"no",NA,NA,"mo_priv040_v3_y2025"
"priv040","mo_priv040","MO","wildlife_hab_planting","post",7,1,2025,3,1315,"JA",84,1,25,"BUTT","1","F","none","fritillary","no",NA,NA,"mo_priv040_v3_y2025"
"priv040","mo_priv040","MO","wildlife_hab_planting","post",7,1,2025,3,1315,"JA",84,1,25,"SGB","1","N","lanceleaf coreopsis",NA,"no",NA,NA,"mo_priv040_v3_y2025"
"priv040","mo_priv040","MO","wildlife_hab_planting","post",7,1,2025,3,1315,"JA",84,1,25,"BUTT","15","N","gray headed coneflower","fritillary","no",NA,NA,"mo_priv040_v3_y2025"
"priv040","mo_priv040","MO","wildlife_hab_planting","post",7,1,2025,3,1315,"JA",84,1,25,"BUTT","3","F","none","fritillary","no",NA,NA,"mo_priv040_v3_y2025"
"priv013","mo_priv013","MO","wildlife_hab_planting","post",7,1,2025,4,1318,"JA",88,4,50,"CB","1","F","none",NA,"no","very low flyover",NA,"mo_priv013_v4_y2025"
"priv013","mo_priv013","MO","wildlife_hab_planting","post",7,1,2025,4,1318,"JA",88,4,50,"BUTT","35","F","none","white","no",NA,NA,"mo_priv013_v4_y2025"
"priv013","mo_priv013","MO","wildlife_hab_planting","post",7,1,2025,4,1318,"JA",88,4,50,"BUTT","10","F","none","white","no",NA,NA,"mo_priv013_v4_y2025"
"priv013","mo_priv013","MO","wildlife_hab_planting","post",7,1,2025,4,1318,"JA",88,4,50,"BUTT","4","F","none","sulphur","no",NA,NA,"mo_priv013_v4_y2025"
"priv013","mo_priv013","MO","wildlife_hab_planting","post",7,1,2025,4,1318,"JA",88,4,50,"SBB","3","N","beebalm","monarch","no",NA,NA,"mo_priv013_v4_y2025"
"priv013","mo_priv013","MO","wildlife_hab_planting","post",7,1,2025,4,1318,"JA",88,4,50,"SBB","0","R","observer",NA,"no",NA,NA,"mo_priv013_v4_y2025"
"priv041","mo_priv041","MO","wildlife_hab_planting","post",7,1,2025,3,1348,"SG",82,3,25,"BB","0","N","gray headed coneflower",NA,"no",NA,NA,"mo_priv041_v3_y2025"
"priv041","mo_priv041","MO","wildlife_hab_planting","post",7,1,2025,3,1348,"SG",82,3,25,"BUTT","0.75","F","none","checkerspot","no",NA,NA,"mo_priv041_v3_y2025"
"priv041","mo_priv041","MO","wildlife_hab_planting","post",7,1,2025,3,1348,"SG",82,3,25,"BUTT","0.1","F","none","eastern tailed blue","no",NA,NA,"mo_priv041_v3_y2025"
"priv041","mo_priv041","MO","wildlife_hab_planting","post",7,1,2025,3,1348,"SG",82,3,25,"BB","1","N","gray headed coneflower",NA,"no",NA,NA,"mo_priv041_v3_y2025"
"priv041","mo_priv041","MO","wildlife_hab_planting","post",7,1,2025,3,1348,"SG",82,3,25,"BB","9","F","none",NA,"no",NA,NA,"mo_priv041_v3_y2025"
"priv041","mo_priv041","MO","wildlife_hab_planting","post",7,1,2025,3,1348,"SG",82,3,25,"CB","0.75","F","none",NA,"no",NA,NA,"mo_priv041_v3_y2025"
"priv041","mo_priv041","MO","wildlife_hab_planting","post",7,1,2025,3,1348,"SG",82,3,25,"BB","1.5","N","gray headed coneflower",NA,"no",NA,NA,"mo_priv041_v3_y2025"
"priv041","mo_priv041","MO","wildlife_hab_planting","post",7,1,2025,3,1348,"SG",82,3,25,"SBB","0.2","N","Daucus carota",NA,"no",NA,NA,"mo_priv041_v3_y2025"
"priv038","mo_priv038","MO","wildlife_hab_planting","pre",7,1,2025,3,1459,"JA",83,2,25,"BB","6","N","red clover",NA,"no",NA,NA,"mo_priv038_v3_y2025"
"priv038","mo_priv038","MO","wildlife_hab_planting","pre",7,1,2025,3,1459,"JA",83,2,25,"BB","1","N","red clover",NA,"no",NA,NA,"mo_priv038_v3_y2025"
"priv038","mo_priv038","MO","wildlife_hab_planting","pre",7,1,2025,3,1459,"JA",83,2,25,"BB","0.1","N","red clover",NA,"no",NA,NA,"mo_priv038_v3_y2025"
"priv038","mo_priv038","MO","wildlife_hab_planting","pre",7,1,2025,3,1459,"JA",83,2,25,"HB","0.3","N","red clover",NA,"no",NA,NA,"mo_priv038_v3_y2025"
"priv038","mo_priv038","MO","wildlife_hab_planting","pre",7,1,2025,3,1459,"JA",83,2,25,"BB","0.1","N","red clover",NA,"no",NA,NA,"mo_priv038_v3_y2025"
"priv038","mo_priv038","MO","wildlife_hab_planting","pre",7,1,2025,3,1459,"JA",83,2,25,"HB","0.1","N","red clover",NA,"no",NA,NA,"mo_priv038_v3_y2025"
"priv038","mo_priv038","MO","wildlife_hab_planting","pre",7,1,2025,3,1459,"JA",83,2,25,"BUTT","6","F","none","monarch","no",NA,NA,"mo_priv038_v3_y2025"
"priv038","mo_priv038","MO","wildlife_hab_planting","pre",7,1,2025,3,1459,"JA",83,2,25,"BB","0.3","N","red clover",NA,"no",NA,NA,"mo_priv038_v3_y2025"
"priv038","mo_priv038","MO","wildlife_hab_planting","pre",7,1,2025,3,1459,"JA",83,2,25,"BB","0.3","N","red clover",NA,"no",NA,NA,"mo_priv038_v3_y2025"
"priv038","mo_priv038","MO","wildlife_hab_planting","pre",7,1,2025,3,1459,"JA",83,2,25,"HB","2","N","red clover",NA,"no",NA,NA,"mo_priv038_v3_y2025"
"priv038","mo_priv038","MO","wildlife_hab_planting","pre",7,1,2025,3,1459,"JA",83,2,25,"BB","1","N","red clover",NA,"no",NA,NA,"mo_priv038_v3_y2025"
"priv038","mo_priv038","MO","wildlife_hab_planting","pre",7,1,2025,3,1459,"JA",83,2,25,"BB","0.2","N","american germander",NA,"no",NA,NA,"mo_priv038_v3_y2025"
"priv038","mo_priv038","MO","wildlife_hab_planting","pre",7,1,2025,3,1459,"JA",83,2,25,"BB","0.5","N","red clover",NA,"no",NA,NA,"mo_priv038_v3_y2025"
"priv038","mo_priv038","MO","wildlife_hab_planting","pre",7,1,2025,3,1459,"JA",83,2,25,"HB","0.5","N","red clover",NA,"no",NA,NA,"mo_priv038_v3_y2025"
"priv036","mo_priv036","MO","wildlife_hab_planting","pre",7,2,2025,3,1013,"SG",81,2,0,"BUTT","2.5","F","none","monarch","no",NA,NA,"mo_priv036_v3_y2025"
"priv036","mo_priv036","MO","wildlife_hab_planting","pre",7,2,2025,3,1013,"SG",81,2,0,"CB","5","F","none",NA,"no",NA,NA,"mo_priv036_v3_y2025"
"priv036","mo_priv036","MO","wildlife_hab_planting","pre",7,2,2025,3,1013,"SG",81,2,0,"CB","0","F","none",NA,"no",NA,NA,"mo_priv036_v3_y2025"
"priv036","mo_priv036","MO","wildlife_hab_planting","pre",7,2,2025,3,1013,"SG",81,2,0,"MNB","0.1","N","Erigeron strigosus",NA,"no",NA,NA,"mo_priv036_v3_y2025"
"priv036","mo_priv036","MO","wildlife_hab_planting","pre",7,2,2025,3,1013,"JA",81,2,0,"MNB","0","N","nodding thistle",NA,"no",NA,NA,"mo_priv036_v3_y2025"
"priv036","mo_priv036","MO","wildlife_hab_planting","pre",7,2,2025,3,1013,"JA",81,2,0,"SGB","0","N","nodding thistle",NA,"no",NA,NA,"mo_priv036_v3_y2025"
"priv036","mo_priv036","MO","wildlife_hab_planting","pre",7,2,2025,3,1013,"JA",81,2,0,"SGB","0.2","N","nodding thistle",NA,"no",NA,NA,"mo_priv036_v3_y2025"
"priv036","mo_priv036","MO","wildlife_hab_planting","pre",7,2,2025,3,1013,"JA",81,2,0,"SGB","0.75","N","nodding thistle",NA,"no",NA,NA,"mo_priv036_v3_y2025"
"priv036","mo_priv036","MO","wildlife_hab_planting","pre",7,2,2025,3,1013,"JA",81,2,0,"BB","9","N","nodding thistle",NA,"no",NA,NA,"mo_priv036_v3_y2025"
"priv036","mo_priv036","MO","wildlife_hab_planting","pre",7,2,2025,3,1013,"JA",81,2,0,"BB","3","N","nodding thistle",NA,"no",NA,NA,"mo_priv036_v3_y2025"
"priv036","mo_priv036","MO","wildlife_hab_planting","pre",7,2,2025,3,1013,"JA",81,2,0,"SGB","0.2","N","nodding thistle",NA,"no",NA,NA,"mo_priv036_v3_y2025"
"priv036","mo_priv036","MO","wildlife_hab_planting","pre",7,2,2025,3,1013,"JA",81,2,0,"SGB","0.2","N","nodding thistle",NA,"no",NA,NA,"mo_priv036_v3_y2025"
